age;job;marital;education;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;y
33;0.0;1.0;6.0;0.0;0.0;1;6;4;5;5.8625;0;1;1.1;93.994;-36.4;0
32;0.0;2.0;6.0;2.0;0.0;0;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
57;5.0;1.0;5.0;2.0;0.0;0;7;2;6;5.8625;0;1;-1.1;94.767;-50.8;0
29;0.0;1.0;6.0;2.0;0.0;0;1;0;2;5.8625;0;1;1.4;93.444;-36.1;0
36;2.0;1.0;6.0;2.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
48;1.0;1.0;2.0;2.0;0.0;0;6;3;1;3.0;3;2;-1.8;93.876;-40.0;1
30;1.0;1.0;2.0;2.0;2.0;0;6;1;1;5.8625;0;1;-1.8;92.893;-46.2;0
45;0.0;1.0;6.0;2.0;0.0;0;9;0;1;5.8625;2;0;-3.4;92.379;-29.8;0
42;1.0;1.0;1.0;2.0;0.0;0;6;2;1;5.8625;0;1;-1.8;92.893;-46.2;0
31;0.0;2.0;3.0;0.0;0.0;0;3;4;2;5.8625;0;1;1.4;93.918;-42.7;0
28;7.0;2.0;6.0;2.0;0.0;0;6;3;9;5.8625;1;0;-1.8;92.893;-46.2;0
53;7.0;1.0;6.0;2.0;0.0;0;4;3;3;5.8625;0;1;-2.9;92.963;-40.8;1
58;0.0;1.0;6.0;2.0;0.0;1;8;1;1;5.8625;0;1;-1.1;94.601;-49.5;0
32;7.0;1.0;3.0;0.0;2.0;0;0;0;2;5.8625;0;1;-1.8;93.075;-47.1;0
31;10.0;1.0;6.0;0.0;0.0;0;1;4;3;5.8625;0;1;1.4;93.444;-36.1;0
53;1.0;1.0;0.0;0.0;0.0;0;7;1;1;5.8625;0;1;-0.1;93.2;-42.0;0
53;0.0;1.0;2.0;0.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
32;3.0;1.0;6.0;2.0;2.0;0;1;4;1;5.8625;0;1;1.4;93.444;-36.1;0
32;7.0;2.0;1.0;2.0;0.0;1;4;2;3;5.8625;0;1;1.4;94.465;-41.8;0
43;10.0;1.0;2.0;2.0;0.0;1;6;2;2;5.8625;0;1;1.1;93.994;-36.4;0
44;3.0;1.0;0.0;0.0;0.0;1;4;2;2;5.8625;0;1;1.4;94.465;-41.8;0
45;1.0;1.0;3.0;0.0;0.0;0;1;2;3;5.8625;0;1;1.4;93.444;-36.1;0
41;1.0;1.0;6.0;0.0;0.0;0;0;0;1;5.8625;1;0;-1.8;93.075;-47.1;0
64;0.0;1.0;6.0;2.0;2.0;0;1;2;1;5.8625;0;1;-2.9;92.201;-31.4;0
30;6.0;1.0;6.0;2.0;0.0;1;3;2;10;5.8625;0;1;1.4;93.918;-42.7;0
31;9.0;1.0;5.0;0.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;1
27;0.0;2.0;3.0;0.0;0.0;0;3;1;2;5.8625;0;1;1.4;93.918;-42.7;1
38;9.0;1.0;5.0;2.0;2.0;0;7;4;3;5.8625;0;1;-0.1;93.2;-42.0;0
37;0.0;2.0;6.0;0.0;2.0;0;6;1;1;5.8625;1;0;-1.8;92.893;-46.2;0
50;1.0;1.0;2.0;2.0;0.0;1;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
60;9.0;0.0;5.0;2.0;0.0;1;6;4;6;5.8625;0;1;1.1;93.994;-36.4;0
50;9.0;0.0;5.0;0.0;0.0;0;1;1;2;5.8625;0;1;1.4;93.444;-36.1;0
34;0.0;2.0;3.0;0.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
45;0.0;1.0;1.0;0.0;2.0;0;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
39;7.0;2.0;5.0;2.0;0.0;0;6;2;1;5.8625;1;0;-1.8;92.893;-46.2;0
36;1.0;1.0;1.0;0.0;0.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
34;4.0;1.0;3.0;2.0;0.0;0;3;3;3;5.8625;0;1;1.4;93.918;-42.7;1
31;1.0;0.0;3.0;2.0;0.0;0;6;4;1;5.8625;1;0;-1.8;92.893;-46.2;1
27;8.0;2.0;6.0;2.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
35;1.0;1.0;1.0;2.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
50;9.0;1.0;6.0;0.0;0.0;0;3;0;1;5.8625;0;1;1.4;93.918;-42.7;0
53;4.0;1.0;6.0;2.0;0.0;0;7;3;2;5.8625;0;1;-0.1;93.2;-42.0;0
27;1.0;1.0;0.0;2.0;0.0;0;6;2;2;5.8625;0;1;-1.8;92.893;-46.2;0
57;3.0;1.0;6.0;0.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
37;1.0;1.0;2.0;2.0;0.0;0;6;4;5;5.8625;0;1;-1.8;92.893;-46.2;0
59;9.0;1.0;1.0;0.0;0.0;1;6;2;16;5.8625;0;1;1.1;93.994;-36.4;0
49;3.0;1.0;5.0;0.0;0.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
32;4.0;1.0;3.0;0.0;2.0;0;7;1;2;5.8625;0;1;-0.1;93.2;-42.0;0
34;10.0;1.0;2.0;2.0;0.0;0;6;2;4;5.8625;0;1;-1.8;92.893;-46.2;0
25;6.0;2.0;6.0;0.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
45;1.0;1.0;2.0;2.0;2.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
34;1.0;1.0;1.0;0.0;0.0;1;4;0;1;5.8625;0;1;1.4;94.465;-41.8;0
29;0.0;2.0;6.0;0.0;0.0;1;4;2;2;5.8625;0;1;-2.9;92.963;-40.8;0
53;1.0;1.0;6.0;2.0;0.0;0;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
29;9.0;2.0;5.0;2.0;0.0;0;7;2;1;5.8625;0;1;-0.1;93.2;-42.0;0
39;3.0;1.0;0.0;0.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
40;0.0;0.0;3.0;2.0;0.0;0;6;0;1;5.8625;0;1;-1.8;92.893;-46.2;0
27;7.0;2.0;6.0;2.0;0.0;0;5;1;1;6.0;1;2;-1.8;93.369;-34.8;1
55;10.0;1.0;2.0;2.0;0.0;0;8;3;1;5.8625;0;1;-3.4;92.431;-26.9;0
32;7.0;1.0;3.0;0.0;0.0;0;1;4;1;5.8625;0;1;1.4;93.444;-36.1;0
54;0.0;1.0;5.0;2.0;0.0;0;1;4;4;5.8625;0;1;1.4;93.444;-36.1;0
39;10.0;1.0;6.0;2.0;0.0;0;7;1;1;5.8625;1;0;-0.1;93.2;-42.0;0
43;9.0;0.0;5.0;0.0;0.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
41;1.0;0.0;0.0;2.0;0.0;1;4;4;1;5.8625;0;1;1.4;94.465;-41.8;0
26;0.0;1.0;3.0;0.0;2.0;0;7;4;1;5.8625;1;0;-3.4;92.649;-30.1;0
52;9.0;1.0;5.0;2.0;2.0;0;1;4;3;5.8625;0;1;1.4;93.444;-36.1;0
44;0.0;1.0;6.0;0.0;0.0;0;1;4;2;4.0;1;2;-2.9;92.201;-31.4;0
38;1.0;1.0;2.0;0.0;0.0;0;7;4;3;5.8625;0;1;-0.1;93.2;-42.0;0
42;7.0;1.0;6.0;2.0;0.0;0;4;3;1;5.8625;1;0;-2.9;92.963;-40.8;0
44;0.0;1.0;6.0;0.0;0.0;0;7;0;2;5.8625;0;1;-0.1;93.2;-42.0;0
27;0.0;2.0;1.0;2.0;0.0;1;6;0;4;5.8625;0;1;-1.8;92.893;-46.2;0
28;4.0;1.0;6.0;0.0;0.0;1;4;4;2;5.8625;0;1;1.4;94.465;-41.8;1
47;3.0;1.0;6.0;2.0;0.0;0;1;1;2;5.8625;0;1;-2.9;92.201;-31.4;1
34;7.0;1.0;3.0;2.0;0.0;0;3;1;6;5.8625;0;1;1.4;93.918;-42.7;0
55;1.0;0.0;0.0;2.0;2.0;0;6;1;1;5.8625;1;0;-1.8;92.893;-46.2;0
34;1.0;1.0;2.0;2.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
25;0.0;2.0;6.0;0.0;0.0;1;1;3;3;5.8625;0;1;-2.9;92.201;-31.4;0
31;9.0;2.0;5.0;2.0;0.0;0;1;3;1;5.8625;0;1;1.4;93.444;-36.1;0
35;0.0;1.0;3.0;2.0;0.0;0;3;0;1;5.8625;0;1;1.4;93.918;-42.7;0
50;4.0;1.0;6.0;0.0;0.0;0;9;2;4;5.8625;3;0;-1.1;94.199;-37.5;0
22;1.0;2.0;2.0;0.0;0.0;0;3;0;1;5.8625;0;1;1.4;93.918;-42.7;0
48;0.0;1.0;0.0;0.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
35;1.0;1.0;0.0;0.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
34;9.0;1.0;5.0;2.0;0.0;0;7;4;2;5.8625;0;1;-0.1;93.2;-42.0;0
50;1.0;1.0;0.0;2.0;2.0;1;7;3;3;5.8625;0;1;-0.1;93.2;-42.0;0
25;8.0;2.0;3.0;2.0;0.0;0;3;3;1;5.8625;1;0;-2.9;92.469;-33.6;0
51;2.0;0.0;6.0;2.0;0.0;1;6;1;1;5.8625;1;0;-1.8;92.893;-46.2;0
32;8.0;2.0;3.0;2.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
59;4.0;1.0;6.0;2.0;0.0;0;2;2;3;6.0;1;2;-3.0;92.713;-33.0;0
37;1.0;1.0;2.0;0.0;0.0;0;6;4;1;5.8625;0;1;-1.8;92.893;-46.2;0
40;1.0;1.0;0.0;0.0;0.0;0;7;3;1;5.8625;1;0;-0.1;93.2;-42.0;0
26;9.0;2.0;5.0;2.0;0.0;1;4;4;1;5.8625;0;1;1.4;94.465;-41.8;0
32;0.0;1.0;3.0;0.0;0.0;0;6;2;1;5.8625;0;1;-1.8;92.893;-46.2;0
33;4.0;2.0;6.0;2.0;2.0;0;0;4;1;5.8625;0;1;-1.8;93.075;-47.1;1
35;6.0;1.0;0.0;0.0;0.0;1;4;2;1;5.8625;0;1;1.4;94.465;-41.8;0
32;8.0;2.0;6.0;2.0;0.0;1;4;4;12;5.8625;0;1;1.4;94.465;-41.8;0
35;0.0;1.0;3.0;0.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
31;9.0;2.0;6.0;2.0;0.0;0;7;1;1;5.8625;0;1;-0.1;93.2;-42.0;1
38;1.0;1.0;2.0;0.0;0.0;1;4;0;3;5.8625;0;1;1.4;94.465;-41.8;1
30;8.0;2.0;3.0;0.0;0.0;0;1;3;3;5.8625;1;0;-1.7;94.027;-38.3;1
32;7.0;1.0;3.0;2.0;0.0;1;6;4;2;5.8625;0;1;-1.8;92.893;-46.2;1
44;1.0;1.0;2.0;0.0;0.0;0;6;2;3;5.8625;0;1;-1.8;92.893;-46.2;0
35;0.0;2.0;6.0;2.0;0.0;0;3;1;8;5.8625;0;1;1.4;93.918;-42.7;0
48;1.0;1.0;2.0;0.0;0.0;1;4;2;4;5.8625;0;1;1.4;94.465;-41.8;0
52;5.0;1.0;6.0;0.0;0.0;0;7;4;1;5.8625;1;0;-0.1;93.2;-42.0;0
41;1.0;1.0;2.0;2.0;2.0;0;6;0;1;5.8625;0;1;-1.8;92.893;-46.2;0
65;3.0;1.0;0.0;0.0;0.0;0;4;1;2;5.8625;0;1;-2.9;92.963;-40.8;0
43;7.0;0.0;3.0;0.0;0.0;0;3;1;2;5.8625;0;1;1.4;93.918;-42.7;0
40;1.0;1.0;5.0;0.0;2.0;0;7;1;1;5.8625;1;0;-0.1;93.2;-42.0;0
30;0.0;1.0;6.0;0.0;0.0;0;3;0;1;5.8625;0;1;1.4;93.918;-42.7;0
66;5.0;0.0;3.0;0.0;0.0;0;3;4;1;5.8625;1;0;-1.7;94.215;-40.3;0
44;7.0;2.0;3.0;0.0;0.0;1;4;1;1;5.8625;0;1;-1.7;94.055;-39.8;0
35;0.0;1.0;3.0;2.0;2.0;1;4;1;1;5.8625;0;1;1.4;94.465;-41.8;0
57;4.0;1.0;6.0;0.0;0.0;0;1;4;2;5.8625;0;1;1.4;93.444;-36.1;0
26;1.0;2.0;1.0;0.0;0.0;1;4;4;2;5.8625;0;1;1.4;94.465;-41.8;0
39;10.0;1.0;6.0;2.0;0.0;1;4;2;1;5.8625;0;1;1.4;94.465;-41.8;0
45;7.0;1.0;1.0;2.0;0.0;1;4;4;10;5.8625;0;1;1.4;94.465;-41.8;0
35;9.0;2.0;5.0;2.0;0.0;0;7;2;2;5.8625;1;0;-3.4;92.649;-30.1;1
42;3.0;1.0;6.0;0.0;0.0;0;7;1;4;5.8625;1;0;-0.1;93.2;-42.0;0
36;0.0;2.0;6.0;0.0;0.0;0;8;4;1;5.8625;1;0;-3.4;92.431;-26.9;0
46;0.0;2.0;6.0;0.0;2.0;0;6;1;1;5.8625;0;1;-1.8;92.893;-46.2;0
35;6.0;1.0;6.0;2.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
24;0.0;2.0;3.0;2.0;0.0;0;3;4;4;5.8625;0;1;1.4;93.918;-42.7;0
50;9.0;1.0;6.0;2.0;0.0;0;1;1;5;5.8625;0;1;1.4;93.444;-36.1;0
36;0.0;2.0;6.0;0.0;0.0;0;3;2;6;5.8625;0;1;1.4;93.918;-42.7;0
39;9.0;2.0;5.0;0.0;0.0;1;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
57;1.0;1.0;0.0;2.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
42;1.0;1.0;0.0;0.0;0.0;1;4;3;4;5.8625;0;1;1.4;94.465;-41.8;0
31;1.0;2.0;6.0;0.0;0.0;0;3;0;3;5.8625;0;1;1.4;93.918;-42.7;0
41;0.0;2.0;6.0;2.0;2.0;1;6;1;3;5.8625;0;1;1.1;93.994;-36.4;1
25;1.0;1.0;0.0;0.0;0.0;0;6;0;2;5.8625;0;1;-1.8;92.893;-46.2;0
58;1.0;1.0;0.0;2.0;0.0;1;3;2;6;5.8625;0;1;1.4;93.918;-42.7;0
33;6.0;1.0;6.0;0.0;0.0;1;6;3;5;5.8625;0;1;1.1;93.994;-36.4;0
42;9.0;2.0;6.0;0.0;0.0;1;6;3;4;5.8625;0;1;1.1;93.994;-36.4;0
41;4.0;1.0;6.0;0.0;0.0;1;6;1;2;5.8625;0;1;1.1;93.994;-36.4;0
49;1.0;0.0;1.0;0.0;0.0;0;7;4;1;5.8625;0;1;-0.1;93.2;-42.0;0
44;1.0;1.0;2.0;2.0;0.0;1;6;1;4;5.8625;0;1;1.1;93.994;-36.4;0
52;7.0;1.0;6.0;0.0;0.0;1;4;1;1;5.8625;0;1;1.4;94.465;-41.8;0
26;1.0;1.0;2.0;0.0;0.0;0;6;4;2;5.8625;2;0;-1.8;92.893;-46.2;0
43;0.0;1.0;3.0;0.0;0.0;0;6;4;2;5.8625;0;1;-1.8;92.893;-46.2;0
43;9.0;1.0;6.0;2.0;0.0;0;1;1;4;5.8625;0;1;1.4;93.444;-36.1;0
26;3.0;1.0;0.0;2.0;0.0;0;3;1;2;5.8625;0;1;1.4;93.918;-42.7;0
34;1.0;1.0;1.0;2.0;0.0;0;6;3;1;5.8625;1;0;-1.8;92.893;-46.2;0
24;7.0;2.0;3.0;0.0;0.0;1;6;1;2;5.8625;0;1;1.1;93.994;-36.4;0
33;6.0;2.0;6.0;0.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
38;6.0;2.0;6.0;0.0;0.0;0;3;3;8;5.8625;0;1;1.4;93.918;-42.7;0
31;1.0;1.0;0.0;0.0;0.0;1;6;1;2;5.8625;0;1;1.1;93.994;-36.4;0
32;0.0;0.0;6.0;2.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
25;6.0;2.0;6.0;0.0;0.0;0;0;1;2;5.8625;1;0;-1.8;93.749;-34.6;0
26;0.0;2.0;6.0;0.0;0.0;1;3;4;5;5.8625;0;1;1.4;93.918;-42.7;0
56;5.0;1.0;0.0;0.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
38;1.0;1.0;1.0;0.0;0.0;1;6;2;9;5.8625;0;1;1.1;93.994;-36.4;0
37;0.0;1.0;3.0;2.0;0.0;1;7;0;1;5.8625;0;1;-3.4;92.649;-30.1;0
22;1.0;2.0;2.0;2.0;2.0;0;3;1;1;5.8625;0;1;1.4;93.918;-42.7;1
50;1.0;1.0;2.0;0.0;0.0;1;4;3;6;5.8625;0;1;1.4;94.465;-41.8;0
34;1.0;1.0;2.0;0.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
35;9.0;2.0;6.0;2.0;0.0;0;6;1;2;5.8625;0;1;-1.8;92.893;-46.2;0
48;7.0;0.0;2.0;2.0;0.0;0;6;2;7;5.8625;0;1;-1.8;92.893;-46.2;0
25;0.0;1.0;3.0;0.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
39;1.0;2.0;0.0;0.0;0.0;0;6;2;1;5.8625;0;1;-1.8;92.893;-46.2;0
52;9.0;1.0;5.0;2.0;2.0;0;9;1;1;5.8625;1;0;-3.4;92.379;-29.8;1
48;9.0;1.0;6.0;0.0;0.0;0;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
44;1.0;2.0;2.0;2.0;0.0;0;0;0;3;5.8625;2;0;-1.8;93.075;-47.1;0
30;9.0;2.0;5.0;2.0;0.0;0;1;4;2;5.8625;0;1;1.4;93.444;-36.1;0
32;4.0;1.0;3.0;0.0;0.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;0
52;10.0;1.0;6.0;0.0;0.0;0;7;0;1;5.8625;1;0;-0.1;93.2;-42.0;0
44;1.0;2.0;5.0;0.0;0.0;0;8;3;2;5.8625;0;1;-3.4;92.431;-26.9;0
29;0.0;2.0;6.0;2.0;2.0;0;1;2;3;3.0;1;2;-2.9;92.201;-31.4;1
41;0.0;1.0;6.0;0.0;0.0;0;1;4;5;5.8625;0;1;1.4;93.444;-36.1;0
26;9.0;1.0;3.0;2.0;0.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;0
32;0.0;2.0;6.0;2.0;0.0;0;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
31;0.0;2.0;6.0;2.0;0.0;0;1;3;2;5.8625;0;1;1.4;93.444;-36.1;0
29;0.0;2.0;2.0;2.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
58;1.0;1.0;0.0;2.0;0.0;1;6;2;3;5.8625;0;1;1.1;93.994;-36.4;0
56;9.0;1.0;0.0;2.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
23;1.0;2.0;5.0;2.0;0.0;0;6;0;3;5.8625;1;0;-1.8;92.893;-46.2;0
50;9.0;1.0;5.0;2.0;0.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;1
29;0.0;1.0;6.0;2.0;0.0;0;6;1;1;5.8625;0;1;-1.8;92.893;-46.2;1
31;0.0;2.0;6.0;2.0;2.0;0;1;2;3;5.8625;0;1;1.4;93.444;-36.1;0
48;3.0;1.0;0.0;0.0;0.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;0
27;1.0;2.0;6.0;2.0;0.0;0;3;3;4;5.8625;0;1;1.4;93.918;-42.7;0
24;9.0;0.0;5.0;0.0;0.0;0;0;0;1;5.8625;1;0;-1.8;93.075;-47.1;0
35;9.0;1.0;3.0;0.0;0.0;1;6;4;3;5.8625;0;1;1.1;93.994;-36.4;0
42;9.0;1.0;6.0;0.0;0.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;0
37;0.0;1.0;3.0;0.0;0.0;0;6;1;3;5.8625;0;1;-1.8;92.893;-46.2;0
33;0.0;1.0;6.0;2.0;0.0;0;1;3;3;5.8625;0;1;1.4;93.444;-36.1;0
58;4.0;1.0;6.0;0.0;0.0;0;1;1;2;5.8625;0;1;1.4;93.444;-36.1;0
54;5.0;1.0;2.0;2.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
54;9.0;1.0;5.0;2.0;0.0;0;7;3;2;5.8625;0;1;-0.1;93.2;-42.0;0
39;9.0;2.0;5.0;0.0;0.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;0
48;0.0;1.0;2.0;0.0;0.0;1;6;2;3;5.8625;0;1;1.1;93.994;-36.4;0
34;1.0;0.0;0.0;0.0;0.0;0;0;0;5;5.8625;0;1;-1.8;93.075;-47.1;0
28;1.0;2.0;2.0;0.0;0.0;0;6;4;3;5.8625;0;1;-1.8;92.893;-46.2;0
30;0.0;2.0;3.0;0.0;0.0;0;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
59;5.0;1.0;5.0;2.0;0.0;1;4;3;8;5.8625;0;1;1.4;94.465;-41.8;0
29;0.0;2.0;3.0;2.0;0.0;0;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
25;0.0;1.0;3.0;0.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
47;0.0;0.0;3.0;2.0;0.0;0;9;3;1;5.8625;1;0;-3.4;92.379;-29.8;0
32;0.0;1.0;6.0;0.0;2.0;0;1;3;3;5.8625;0;1;1.4;93.444;-36.1;0
30;1.0;1.0;1.0;0.0;0.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;0
24;9.0;2.0;6.0;0.0;0.0;0;8;4;1;5.8625;0;1;-3.4;92.431;-26.9;0
58;2.0;1.0;3.0;0.0;0.0;0;9;1;1;5.8625;2;0;-1.1;94.199;-37.5;0
44;4.0;1.0;6.0;0.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
36;0.0;1.0;6.0;2.0;2.0;0;9;3;2;5.8625;0;1;-3.4;92.379;-29.8;0
33;6.0;0.0;2.0;2.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
31;1.0;2.0;3.0;0.0;0.0;0;3;1;6;5.8625;0;1;1.4;93.918;-42.7;0
38;0.0;2.0;6.0;2.0;0.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;1
35;4.0;1.0;6.0;2.0;0.0;0;1;2;4;5.8625;0;1;1.4;93.444;-36.1;0
29;1.0;1.0;2.0;0.0;0.0;0;6;0;2;5.8625;0;1;-1.8;92.893;-46.2;0
58;4.0;1.0;6.0;2.0;0.0;0;3;1;1;5.8625;0;1;1.4;93.918;-42.7;0
43;1.0;1.0;0.0;2.0;0.0;1;6;3;3;5.8625;0;1;1.1;93.994;-36.4;0
55;6.0;1.0;0.0;2.0;0.0;0;1;2;5;5.8625;0;1;1.4;93.444;-36.1;0
53;4.0;1.0;6.0;2.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
38;2.0;1.0;2.0;2.0;0.0;0;3;0;3;5.8625;0;1;1.4;93.918;-42.7;0
36;9.0;2.0;5.0;0.0;0.0;0;3;2;4;5.8625;0;1;1.4;93.918;-42.7;0
56;5.0;1.0;5.0;0.0;0.0;0;1;3;2;5.8625;0;1;1.4;93.444;-36.1;0
32;0.0;1.0;6.0;0.0;0.0;1;6;2;2;5.8625;0;1;1.1;93.994;-36.4;0
48;1.0;1.0;2.0;2.0;0.0;1;1;0;2;5.8625;0;1;1.4;93.444;-36.1;0
31;9.0;1.0;6.0;0.0;0.0;1;7;1;4;5.8625;0;1;-3.4;92.649;-30.1;0
50;6.0;1.0;0.0;2.0;0.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;0
38;7.0;1.0;3.0;2.0;0.0;1;4;1;7;5.8625;0;1;1.4;94.465;-41.8;0
34;0.0;2.0;6.0;0.0;0.0;1;4;2;16;5.8625;0;1;1.4;94.465;-41.8;0
41;1.0;1.0;0.0;2.0;0.0;0;6;3;1;5.8625;2;0;-1.8;92.893;-46.2;0
51;4.0;1.0;6.0;2.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
26;0.0;2.0;3.0;0.0;0.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;1
34;0.0;2.0;6.0;0.0;0.0;0;9;0;3;3.0;2;2;-3.4;92.379;-29.8;1
41;9.0;1.0;6.0;2.0;2.0;0;0;2;1;5.8625;0;1;-1.8;93.075;-47.1;0
41;9.0;1.0;5.0;2.0;0.0;0;4;3;1;4.0;3;2;-2.9;92.963;-40.8;1
26;1.0;1.0;2.0;2.0;0.0;1;4;4;1;5.8625;0;1;1.4;94.465;-41.8;0
32;1.0;1.0;1.0;2.0;0.0;0;6;4;1;5.8625;0;1;-1.8;92.893;-46.2;1
49;1.0;1.0;1.0;0.0;2.0;0;6;3;1;5.8625;0;1;-1.8;92.893;-46.2;0
39;9.0;1.0;3.0;0.0;0.0;0;1;1;2;5.8625;0;1;1.4;93.444;-36.1;0
38;1.0;1.0;2.0;2.0;0.0;1;4;0;4;5.8625;0;1;1.4;94.465;-41.8;0
52;5.0;0.0;5.0;0.0;0.0;0;3;3;2;5.8625;0;1;1.4;93.918;-42.7;0
57;6.0;1.0;6.0;0.0;2.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;1
38;3.0;1.0;6.0;0.0;0.0;1;4;1;5;5.8625;0;1;1.4;94.465;-41.8;0
31;0.0;1.0;3.0;0.0;0.0;0;6;2;2;5.8625;1;0;-1.8;92.893;-46.2;0
57;1.0;1.0;0.0;0.0;0.0;0;3;0;3;5.8625;0;1;1.4;93.918;-42.7;0
42;6.0;1.0;5.0;2.0;0.0;0;6;0;1;5.8625;0;1;-1.8;92.893;-46.2;0
32;0.0;1.0;3.0;2.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
31;1.0;1.0;2.0;2.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
32;2.0;1.0;3.0;2.0;0.0;0;7;2;1;5.8625;0;1;-0.1;93.2;-42.0;0
40;4.0;1.0;6.0;2.0;0.0;1;4;0;1;5.8625;0;1;1.4;94.465;-41.8;0
58;1.0;1.0;0.0;2.0;0.0;1;4;0;2;5.8625;0;1;1.4;94.465;-41.8;1
44;0.0;1.0;6.0;2.0;0.0;1;4;2;1;5.8625;0;1;1.4;94.465;-41.8;0
46;2.0;1.0;6.0;2.0;0.0;1;4;0;1;5.8625;0;1;1.4;94.465;-41.8;0
47;0.0;1.0;1.0;2.0;0.0;0;0;2;2;5.8625;1;0;-1.8;93.075;-47.1;0
44;4.0;1.0;1.0;2.0;2.0;0;5;2;1;5.8625;0;1;-1.8;92.843;-50.0;0
39;0.0;1.0;3.0;0.0;0.0;0;7;4;1;5.8625;0;1;-0.1;93.2;-42.0;0
38;9.0;1.0;5.0;2.0;2.0;0;5;2;2;5.8625;0;1;-1.8;92.843;-50.0;1
59;1.0;1.0;0.0;0.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
49;4.0;0.0;6.0;2.0;2.0;0;1;3;1;5.8625;0;1;-2.9;92.201;-31.4;0
51;0.0;1.0;6.0;0.0;0.0;1;4;1;3;5.8625;0;1;-2.9;92.963;-40.8;0
55;10.0;1.0;6.0;2.0;0.0;0;7;2;2;5.8625;0;1;-0.1;93.2;-42.0;0
49;9.0;0.0;3.0;2.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
44;0.0;1.0;0.0;2.0;0.0;0;1;3;1;5.8625;0;1;1.4;93.444;-36.1;0
