age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
57;0;0;6;0;0;0;1;7;4;5;1;NaN;0;1;-0.1;93.2;-42;4.663;5195.8;0
47;9;1;5;NaN;0;0;1;6;0;261;6;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
36;9;1;6;0;2;2;0;6;1;101;1;NaN;0;1;-1.8;92.893;-46.2;1.264;5099.1;0
53;7;1;3;0;0;0;1;6;4;429;1;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
58;6;1;2;0;0;0;0;1;3;83;2;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
36;1;1;2;0;NaN;NaN;0;7;3;95;1;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
35;0;2;6;0;2;0;0;6;2;143;1;NaN;1;0;-1.8;92.893;-46.2;1.266;5099.1;0
34;1;1;2;NaN;2;0;1;4;2;266;4;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
41;0;1;1;0;0;0;0;0;0;1203;2;NaN;1;0;-1.8;93.075;-47.1;1.479;5099.1;1
30;NaN;1;5;0;0;0;0;6;1;399;1;NaN;0;1;-1.8;92.893;-46.2;1.354;5099.1;0
30;9;2;5;0;2;0;0;1;4;129;3;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
37;7;2;3;0;2;0;1;6;3;227;9;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
53;7;1;2;0;2;0;1;3;3;723;2;NaN;0;1;1.4;93.918;-42.7;4.955;5228.1;0
34;7;NaN;3;0;2;2;0;6;3;369;2;NaN;1;0;-1.8;92.893;-46.2;1.344;5099.1;0
28;0;2;6;0;2;0;0;6;0;119;4;NaN;1;0;-1.8;92.893;-46.2;1.25;5099.1;0
29;2;2;6;0;0;0;1;4;4;347;1;NaN;0;1;1.4;94.465;-41.8;4.958;5228.1;0
44;0;1;6;0;2;0;0;7;0;358;4;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
56;5;1;3;0;2;2;0;3;0;308;2;NaN;0;1;-2.9;92.469;-33.6;1.059;5076.2;1
31;7;2;3;0;0;0;0;3;2;16;35;NaN;0;1;1.4;93.918;-42.7;4.968;5228.1;0
40;1;2;2;0;2;0;1;4;1;128;3;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
47;1;1;3;0;2;2;1;6;0;72;6;6;1;2;-1.8;92.893;-46.2;1.313;5099.1;0
37;4;2;6;0;0;0;0;6;3;107;1;NaN;1;0;-1.8;92.893;-46.2;1.344;5099.1;0
57;5;1;6;0;2;0;1;6;3;768;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
37;1;2;5;0;0;0;0;1;4;94;3;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
52;6;2;0;NaN;2;0;1;6;2;61;1;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
34;0;2;6;0;0;2;0;1;0;78;3;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
43;7;1;3;0;0;2;1;6;3;262;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
34;1;2;NaN;0;0;0;0;5;0;98;2;NaN;0;1;-1.8;93.369;-34.8;0.636;5008.7;0
49;0;1;6;0;0;0;0;7;3;163;1;NaN;1;0;-0.1;93.2;-42;4.153;5195.8;0
25;0;2;3;0;2;0;1;4;4;54;3;NaN;0;1;1.4;94.465;-41.8;4.962;5228.1;0
38;7;1;3;0;0;2;0;3;2;74;1;NaN;0;1;1.4;93.918;-42.7;4.968;5228.1;0
40;10;0;3;0;0;2;1;4;2;257;1;NaN;0;1;1.4;94.465;-41.8;4.866;5228.1;0
31;9;2;6;0;0;0;0;7;3;259;1;NaN;1;0;-0.1;93.2;-42;4.153;5195.8;0
29;9;1;5;0;0;0;1;6;3;64;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
57;0;1;6;0;2;0;0;3;2;73;10;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
38;4;1;6;0;0;0;0;6;0;525;1;NaN;0;1;-1.8;92.893;-46.2;1.313;5099.1;0
48;0;2;6;0;2;0;0;7;4;210;2;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
32;0;2;6;0;0;0;0;1;4;823;1;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;1
30;6;1;6;0;2;0;1;9;1;103;2;NaN;0;1;-3.4;92.379;-29.8;0.771;5017.5;0
52;5;0;0;NaN;2;2;1;4;2;26;2;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
34;7;0;3;0;0;0;0;6;0;66;1;NaN;0;1;-1.8;92.893;-46.2;1.25;5099.1;0
60;1;1;0;0;2;0;0;7;3;347;2;4;1;2;-1.1;94.767;-50.8;1.035;4963.6;0
37;9;1;5;0;0;0;1;4;2;96;1;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
47;9;0;3;0;2;0;0;1;4;56;5;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
57;0;1;NaN;0;2;0;0;2;4;391;2;NaN;0;1;-3;92.713;-33;0.706;5023.5;1
28;0;1;6;0;2;0;0;1;1;226;3;NaN;1;0;-1.7;94.027;-38.3;0.898;4991.6;0
61;0;1;6;NaN;2;0;0;4;4;1076;2;NaN;0;1;-2.9;92.963;-40.8;1.26;5076.2;1
33;0;1;6;0;2;0;0;6;3;165;1;NaN;1;0;-1.8;92.893;-46.2;1.266;5099.1;1
36;9;1;5;0;0;0;1;4;4;183;9;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
53;7;1;2;NaN;2;0;1;4;0;9;4;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
36;1;1;NaN;0;0;0;1;6;4;837;2;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
31;6;1;6;0;2;2;1;4;1;464;1;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
44;4;0;2;NaN;2;0;1;4;1;73;2;NaN;0;1;1.4;94.465;-41.8;4.96;5228.1;0
37;1;1;2;0;2;0;0;6;2;271;1;NaN;0;1;-1.8;92.893;-46.2;1.327;5099.1;0
32;9;2;6;0;2;2;0;1;4;93;2;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
44;1;1;3;NaN;2;0;1;6;1;73;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
29;4;2;6;0;2;0;0;6;0;468;2;NaN;1;0;-1.8;92.893;-46.2;1.313;5099.1;0
37;4;0;NaN;0;0;2;0;7;1;74;1;NaN;1;0;-0.1;93.2;-42;4.191;5195.8;0
48;5;1;0;NaN;0;2;0;3;1;780;2;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
33;7;2;6;0;2;0;0;8;1;252;2;3;2;2;-1.1;94.601;-49.5;0.977;4963.6;1
38;1;1;1;NaN;2;0;1;4;3;258;1;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
41;1;1;0;NaN;0;0;0;0;1;197;3;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
57;3;1;0;0;2;0;1;3;2;381;3;NaN;0;1;1.4;93.918;-42.7;4.966;5228.1;0
35;1;1;2;0;0;0;1;4;0;15;3;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
34;1;1;2;0;2;0;0;0;0;210;1;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
50;2;1;2;0;2;0;1;4;0;82;2;NaN;0;1;1.4;94.465;-41.8;4.967;5228.1;0
49;4;1;6;0;0;0;0;0;2;289;1;NaN;1;0;-1.8;93.075;-47.1;1.41;5099.1;0
28;1;1;2;0;0;0;0;6;4;549;1;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
53;0;2;NaN;NaN;0;0;0;3;3;183;1;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
52;0;1;5;0;2;2;0;3;3;139;2;6;1;2;-1.7;94.215;-40.3;0.893;4991.6;0
35;0;2;5;NaN;2;0;1;6;3;352;4;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
65;9;1;5;0;0;0;0;9;2;263;1;NaN;0;1;-1.1;94.199;-37.5;0.879;4963.6;0
26;1;1;2;0;2;0;0;0;2;77;3;NaN;0;1;-1.8;93.075;-47.1;1.41;5099.1;0
56;1;0;2;0;2;2;0;3;1;123;3;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
39;3;1;2;0;2;0;0;7;0;150;4;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
23;0;2;3;0;2;0;0;3;1;34;3;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
32;0;2;6;0;0;0;0;1;2;159;2;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
35;0;2;6;0;2;0;0;1;2;789;1;NaN;0;1;-2.9;92.201;-31.4;0.883;5076.2;0
50;4;1;6;0;0;0;0;3;2;650;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
52;4;1;5;0;NaN;NaN;1;6;0;135;2;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
58;5;0;6;0;2;0;1;6;1;83;4;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
37;1;0;5;0;2;0;0;7;2;75;1;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
34;0;2;6;0;0;0;0;7;2;169;1;7;2;2;-3.4;92.649;-30.1;0.714;5017.5;1
54;9;1;5;0;2;0;1;6;4;150;3;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
60;0;1;6;0;0;0;0;1;1;133;1;NaN;0;1;-2.9;92.201;-31.4;0.861;5076.2;0
30;1;1;2;0;2;0;0;3;4;219;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
34;1;1;2;0;0;0;0;0;2;234;1;NaN;1;0;-1.8;93.075;-47.1;1.41;5099.1;0
30;1;1;3;0;2;0;1;4;1;32;3;NaN;0;1;1.4;94.465;-41.8;4.96;5228.1;0
43;1;1;2;NaN;2;0;1;6;0;226;2;NaN;0;1;1.1;93.994;-36.4;4.864;5191;0
37;1;1;0;0;2;0;0;6;4;164;3;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
34;9;1;3;0;0;0;0;6;1;347;1;NaN;1;0;-1.8;92.893;-46.2;1.299;5099.1;0
30;0;1;3;0;NaN;NaN;0;7;1;104;1;NaN;1;0;-3.4;92.649;-30.1;0.714;5017.5;0
31;9;1;1;0;2;0;1;7;2;51;8;NaN;1;0;-0.1;93.2;-42;4.076;5195.8;0
41;7;1;3;0;2;0;0;6;4;314;2;NaN;0;1;-1.8;92.893;-46.2;1.281;5099.1;1
48;0;1;6;0;0;0;0;7;2;298;2;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
21;8;2;3;0;0;0;0;8;1;328;1;NaN;0;1;-3.4;92.431;-26.9;0.739;5017.5;1
42;0;1;NaN;0;0;0;1;6;3;221;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
38;1;1;1;0;2;0;1;3;4;226;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
42;6;1;6;0;2;0;1;6;1;1002;5;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
40;9;1;5;NaN;2;0;1;6;2;105;1;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
33;0;1;6;0;0;0;1;4;3;286;2;NaN;0;1;-1.7;94.055;-39.8;0.761;4991.6;0
37;0;0;6;NaN;2;0;0;6;1;230;1;NaN;0;1;-1.8;92.893;-46.2;1.244;5099.1;0
37;1;1;3;NaN;0;0;1;6;3;26;14;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
38;1;2;3;0;0;0;0;5;4;141;1;NaN;1;0;-1.8;93.369;-34.8;0.655;5008.7;1
52;4;0;6;0;0;0;0;7;1;578;1;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
44;9;2;5;0;2;0;0;1;0;95;3;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
38;9;2;3;0;0;0;1;6;4;152;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
24;7;2;3;0;2;0;1;4;4;453;1;NaN;0;1;1.4;94.465;-41.8;4.962;5228.1;0
32;9;2;5;0;2;2;0;3;2;234;1;NaN;0;1;1.4;93.918;-42.7;4.968;5228.1;0
32;7;1;3;0;0;0;1;6;3;162;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
44;7;1;NaN;0;0;2;0;4;1;151;1;NaN;0;1;-2.9;92.963;-40.8;1.26;5076.2;1
39;7;2;6;NaN;2;0;0;7;2;43;3;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
57;1;1;0;NaN;2;0;0;3;0;153;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
50;0;1;6;0;2;0;0;0;0;160;1;NaN;0;1;-1.8;93.075;-47.1;1.4;5099.1;1
50;7;1;0;NaN;2;0;1;6;4;507;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;1
36;4;1;6;NaN;2;2;0;1;0;508;4;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
40;7;0;3;0;0;0;1;4;0;155;2;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
47;1;1;1;0;2;2;1;6;2;93;1;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
36;8;2;NaN;NaN;2;0;0;6;1;567;2;NaN;0;1;-1.8;92.893;-46.2;1.244;5099.1;0
33;0;2;3;0;2;0;0;1;3;167;1;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
27;0;2;3;0;2;0;0;3;1;112;1;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
60;5;1;6;NaN;0;0;0;1;1;430;2;NaN;0;1;1.4;93.444;-36.1;4.97;5228.1;0
37;2;1;6;NaN;2;0;1;7;1;215;1;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
35;4;1;3;0;2;0;1;7;3;159;1;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
49;0;1;0;0;2;0;0;6;4;43;3;NaN;0;1;-1.8;92.893;-46.2;1.281;5099.1;0
40;0;0;6;0;0;0;1;3;4;192;5;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
43;1;1;2;NaN;2;0;0;6;3;545;1;NaN;0;1;-1.8;92.893;-46.2;1.344;5099.1;0
47;0;1;6;0;0;0;0;1;4;470;1;4;2;2;-1.7;94.027;-38.3;0.9;4991.6;1
33;4;1;6;0;0;0;0;1;1;191;3;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
40;0;2;3;0;0;0;1;4;0;97;1;NaN;0;1;1.4;94.465;-41.8;4.967;5228.1;0
58;1;1;0;NaN;2;0;0;3;1;86;2;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
46;9;0;5;0;2;0;0;3;3;387;5;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
38;1;1;1;0;2;0;1;6;1;221;2;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
47;7;0;3;0;0;0;1;6;4;421;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
59;0;1;5;0;2;2;0;1;0;1241;1;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
35;7;1;2;0;0;2;1;4;2;98;1;NaN;0;1;1.4;94.465;-41.8;4.958;5228.1;0
29;0;2;6;0;2;0;0;1;3;112;5;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
50;4;1;5;0;2;0;0;7;0;381;1;NaN;1;0;-0.1;93.2;-42;4.021;5195.8;0
39;4;0;6;0;2;0;0;7;2;10;6;NaN;1;0;-0.1;93.2;-42;4.076;5195.8;0
32;0;2;5;0;0;2;0;6;0;6;4;NaN;0;1;-1.8;92.893;-46.2;1.25;5099.1;0
31;9;1;6;0;0;2;1;6;4;125;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
24;7;1;3;0;2;0;1;4;1;298;6;NaN;0;1;1.4;94.465;-41.8;4.96;5228.1;0
41;7;1;3;NaN;2;2;1;4;3;31;1;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
22;7;2;3;0;2;0;1;4;1;94;2;NaN;0;1;-2.9;92.963;-40.8;1.26;5076.2;0
28;6;2;6;0;0;0;0;4;1;373;2;NaN;0;1;-2.9;92.963;-40.8;1.266;5076.2;0
41;0;1;2;0;2;0;1;3;4;120;3;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
36;1;1;2;NaN;0;0;0;3;2;218;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
53;0;0;6;0;2;0;0;5;2;228;1;NaN;1;0;-1.8;93.369;-34.8;0.65;5008.7;0
28;2;1;0;NaN;2;0;1;6;4;143;1;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
62;4;0;3;0;0;0;0;1;1;405;1;NaN;0;1;-2.9;92.201;-31.4;0.861;5076.2;1
52;0;0;6;NaN;2;2;0;3;3;201;9;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
28;0;0;6;0;2;0;0;6;2;1148;1;NaN;0;1;-1.8;92.893;-46.2;1.327;5099.1;1
29;1;2;1;0;0;0;1;7;0;69;2;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
39;1;0;2;0;2;0;1;6;3;182;6;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
39;9;2;6;NaN;0;2;0;8;0;125;1;NaN;0;1;-3.4;92.431;-26.9;0.72;5017.5;1
60;0;1;5;0;2;0;0;0;2;571;1;NaN;0;1;-1.8;93.075;-47.1;1.365;5099.1;1
33;9;1;5;0;2;0;1;6;1;390;3;NaN;0;1;-1.8;92.893;-46.2;1.354;5099.1;0
32;1;1;1;0;0;2;0;7;4;188;2;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
49;6;1;5;0;2;0;1;6;3;214;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
31;0;1;3;0;0;0;1;6;4;469;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
27;3;1;3;0;2;0;0;3;0;189;2;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
38;7;1;3;0;0;0;0;0;3;186;2;NaN;0;1;-1.8;93.075;-47.1;1.384;5099.1;0
31;0;1;6;0;0;0;0;1;2;112;3;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
40;4;2;3;0;0;0;0;3;4;94;4;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
28;0;1;3;0;2;0;0;7;3;254;5;NaN;0;1;-3.4;92.649;-30.1;0.715;5017.5;1
56;0;1;3;0;0;0;0;9;2;276;1;NaN;0;1;-3.4;92.379;-29.8;0.778;5017.5;0
35;0;2;6;0;0;0;0;3;0;330;2;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
56;4;1;2;0;2;2;0;7;0;62;2;NaN;1;0;-0.1;93.2;-42;4.021;5195.8;0
35;9;0;5;0;2;0;0;1;3;536;2;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
46;0;0;2;0;2;0;0;6;0;275;1;NaN;1;0;-1.8;92.893;-46.2;1.313;5099.1;0
32;1;1;2;0;2;2;0;6;4;230;1;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
45;7;2;NaN;0;0;0;1;0;0;541;1;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;1
34;4;0;1;NaN;2;0;1;6;2;271;5;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
56;3;0;0;0;2;0;0;7;2;212;1;NaN;1;0;-0.1;93.2;-42;4.076;5195.8;0
39;9;2;5;0;0;0;0;3;1;617;2;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;1
24;NaN;2;6;0;2;0;0;4;3;74;1;3;2;2;-2.9;92.963;-40.8;1.262;5076.2;0
50;4;2;6;0;2;0;1;6;0;184;2;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
43;10;0;2;0;0;0;0;3;1;398;7;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
52;5;1;3;0;2;0;0;1;0;293;3;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
59;9;1;6;0;0;0;0;1;4;119;4;NaN;0;1;-2.9;92.201;-31.4;0.879;5076.2;0
27;1;1;0;0;2;0;0;6;3;259;1;NaN;0;1;-1.8;92.893;-46.2;1.291;5099.1;0
33;10;1;2;0;2;0;1;7;4;41;1;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
25;7;2;3;0;0;0;0;8;1;79;1;NaN;2;0;-1.1;94.601;-49.5;0.977;4963.6;0
47;3;1;5;0;2;2;1;4;1;132;5;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
31;1;2;3;NaN;2;0;1;4;3;187;2;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
43;1;1;2;NaN;NaN;NaN;0;6;3;123;1;NaN;0;1;-1.8;92.893;-46.2;1.344;5099.1;0
34;1;2;2;NaN;0;0;1;6;1;289;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
50;7;1;3;0;2;0;0;7;3;90;1;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
31;0;1;6;0;2;0;0;1;3;64;6;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
45;7;0;0;0;0;0;0;0;2;296;1;NaN;0;1;-1.8;93.075;-47.1;1.41;5099.1;0
35;9;1;5;0;2;0;0;9;2;390;2;NaN;0;1;-1.1;94.199;-37.5;0.878;4963.6;0
59;1;1;0;NaN;0;0;0;4;4;340;1;NaN;1;0;-2.9;92.963;-40.8;1.26;5076.2;1
29;9;1;6;0;0;2;0;1;4;80;1;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
28;0;2;6;0;2;0;1;6;2;393;2;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
45;0;1;3;0;2;0;0;7;1;527;1;NaN;0;1;-0.1;93.2;-42;4.191;5195.8;0
47;9;2;6;0;0;0;0;0;0;115;2;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
41;6;1;6;0;2;0;0;1;3;92;1;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
42;4;1;3;0;0;0;0;1;4;588;3;NaN;0;1;1.4;93.444;-36.1;4.967;5228.1;0
32;9;2;6;0;2;0;0;1;3;645;4;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;1
32;1;1;1;0;2;0;0;3;0;251;2;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
33;1;1;3;0;0;0;1;6;3;328;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
43;4;1;NaN;NaN;0;0;0;0;2;177;1;NaN;0;1;-1.8;93.075;-47.1;1.41;5099.1;0
34;1;1;6;0;0;2;0;6;0;208;4;NaN;0;1;-1.8;92.893;-46.2;1.313;5099.1;0
59;3;1;0;NaN;0;0;0;1;3;77;6;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
31;0;1;6;0;2;0;0;7;2;210;2;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
24;0;2;6;0;2;2;0;4;1;74;1;NaN;0;1;-2.9;92.963;-40.8;1.26;5076.2;0
27;1;2;2;0;0;0;0;3;2;284;1;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
37;7;1;3;0;2;0;0;6;0;81;2;NaN;1;0;-1.8;92.893;-46.2;1.25;5099.1;0
53;6;1;6;0;2;0;0;7;0;1221;1;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
31;1;1;2;0;2;0;1;4;4;704;4;NaN;0;1;1.4;94.465;-41.8;4.962;5228.1;1
56;9;1;5;0;0;0;0;3;0;196;2;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
35;9;1;3;0;NaN;NaN;0;1;0;171;1;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
54;5;1;5;NaN;0;0;0;1;3;95;2;NaN;0;1;-2.9;92.201;-31.4;0.838;5076.2;1
39;2;1;2;NaN;2;2;0;6;2;158;2;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
44;4;1;2;0;2;0;0;1;4;260;1;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
49;9;1;5;0;2;2;1;3;1;70;3;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
47;4;1;0;0;0;2;1;4;2;216;1;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
30;1;2;1;0;0;0;0;6;0;92;4;NaN;1;0;-1.8;92.893;-46.2;1.25;5099.1;0
29;0;2;3;0;0;0;0;6;4;230;4;NaN;0;1;-1.8;92.893;-46.2;1.281;5099.1;0
39;9;2;5;0;2;0;1;3;1;241;3;NaN;0;1;1.4;93.918;-42.7;4.96;5228.1;0
33;2;1;6;0;2;0;1;6;0;135;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
32;9;1;6;0;0;0;1;4;2;281;1;NaN;0;1;1.4;94.465;-41.8;4.958;5228.1;0
49;9;1;NaN;0;0;0;0;0;0;378;1;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;1
32;0;1;6;0;2;0;0;3;2;144;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
52;0;0;3;0;2;0;0;7;0;127;2;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
28;7;0;3;NaN;0;2;0;3;0;278;2;NaN;0;1;1.4;93.918;-42.7;4.957;5228.1;1
29;0;2;6;0;2;0;0;1;4;88;2;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
47;4;1;3;0;0;0;0;6;4;282;1;NaN;0;1;-1.8;92.893;-46.2;1.27;5099.1;0
36;0;1;3;NaN;0;0;1;6;3;21;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
23;1;2;2;0;0;0;0;3;2;250;4;NaN;1;0;-1.7;94.215;-40.3;0.846;4991.6;1
59;9;0;0;0;2;0;1;4;0;135;2;NaN;0;1;1.4;94.465;-41.8;4.947;5228.1;0
45;NaN;2;3;0;2;0;0;3;4;83;3;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
29;1;1;1;0;0;0;0;6;2;16;7;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
74;5;0;3;0;2;2;1;2;1;88;6;NaN;0;1;-3;92.713;-33;0.715;5023.5;0
66;5;1;0;0;2;2;1;7;2;1127;1;NaN;0;1;-3.4;92.649;-30.1;0.714;5017.5;1
46;0;1;3;0;0;0;0;7;1;504;1;NaN;1;0;-0.1;93.2;-42;4.191;5195.8;0
43;1;2;NaN;NaN;0;0;1;6;4;299;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
46;4;1;6;0;2;0;0;6;2;293;2;NaN;0;1;-1.8;92.893;-46.2;1.327;5099.1;0
49;0;1;3;NaN;0;0;1;6;4;139;1;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
28;4;2;6;0;0;0;0;3;0;292;3;NaN;0;1;1.4;93.918;-42.7;4.957;5228.1;0
34;10;2;6;0;0;0;1;4;1;409;4;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
43;9;1;2;NaN;2;2;1;4;0;818;2;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
45;1;1;0;0;0;0;0;3;3;157;5;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
46;9;0;5;0;0;0;0;6;1;78;1;NaN;0;1;-1.8;92.893;-46.2;1.244;5099.1;0
36;4;1;6;0;0;0;0;7;4;226;2;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
44;1;1;0;0;0;0;0;7;2;107;1;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
